1.Basin.Name;2.Country;3.Ecoregion;4.Endorheic.Status;5.Outlet.Longitude;6.Outlet.Latitude;7.Median.Longitude;8.Median.Latitude;9.Surface.Area
Kasi.chon;South Korea;Palearctic;;126.804305;33.304584;126.7757246;33.35742754;32.97618246
Sojung.chon;South Korea;Palearctic;;126.7210878;33.276248;126.6695513;33.34528388;65.24442133
Sinch.al;South Korea;Palearctic;;126.623474;33.250694;126.5846411;33.32496959;98.24759765
Sondang.mot;South Korea;Palearctic;;126.208749;33.243752;126.2472561;33.28363821;29.41624536
Chungmun.chon;South Korea;Palearctic;;126.402359;33.240696;126.4022222;33.28805556;21.5230113
Saektal.chon;South Korea;Palearctic;;126.424309;33.236251;126.4364362;33.30611702;33.71253308
Tongil.li;South Korea;Palearctic;;126.229309;33.235973;126.2820833;33.27354167;28.70203144
Hwasun.hang;South Korea;Palearctic;;126.334587;33.234307;126.332398;33.28954082;35.15366391
Ch.anggo;South Korea;Palearctic;;126.363746;33.231805;126.3895161;33.31626344;44.46677291
Soppan.nae;South Korea;Palearctic;;126.554307;33.238471;126.5470588;33.27647059;24.39592445
Kunnae;South Korea;Palearctic;;126.487084;33.230415;126.4893868;33.29874214;76.03882934
Esquinas;Costa Rica;Neotropic;;-83.33580482;8.705694891;-83.32349383;8.729230605;14.62412025
Bolshoye;Russia;Palearctic;;156.254608;50.773991;156.2730364;50.72447318;47.45824621
Luzhnanka;Russia;Palearctic;;156.4044091;50.65531208;156.3496622;50.67646396;40.40768571
Savushkina;Russia;Palearctic;;156.103882;50.750832;156.0926075;50.71572581;16.9135328
Shelekhova;Russia;Palearctic;;155.632782;50.3725;155.6992162;50.33716997;55.54440513
Krasheninnikova;Russia;Palearctic;;155.3241882;50.28701405;155.3488248;50.25523504;21.48440456
Pernatoye;Russia;Palearctic;;155.432845;50.059632;155.3868902;50.0820122;22.66727719
Penang.Bahang;Malaysia;Indo-Malay;;100.2137496;5.460466946;100.2199561;5.434429825;16.17007778
Penang.Masdij;Malaysia;Indo-Malay;;100.328056;5.425557001;100.2782801;5.400265957;40.00186849
Penang.Kuala.Jalan.Baharu;Malaysia;Indo-Malay;;100.1952665;5.337487978;100.2323529;5.344362745;28.94010614
Penang.Ara;Malaysia;Indo-Malay;;100.302224;5.320555;100.2719828;5.334913793;24.68457913
Penang.Burung;Malaysia;Indo-Malay;;100.192222;5.309170001;100.2041667;5.306547619;5.95861405
Penang.Bayan.Lepas;Malaysia;Indo-Malay;;100.267501;5.271391;100.2607143;5.298214286;11.91738481
Penang.Nibung;Malaysia;Indo-Malay;;100.3171929;5.359197915;100.3041667;5.359027778;10.21391673
Penang.Pinang;Malaysia;Indo-Malay;;100.188058;5.395834;100.22;5.400833334;17.02205645
Butawa.Oya;Sri Lanka;Indo-Malay;;81.484581;6.317362;81.46450529;6.347332499;55.80499426
Mahaseelawa.Oya;Sri Lanka;Indo-Malay;;81.43708;6.290138;81.43154352;6.312379778;25.47458262
Katupila.Ara;Sri Lanka;Indo-Malay;;81.57347;6.385417;81.54277557;6.416250113;50.72507094
Girikula.Ara;Sri Lanka;Indo-Malay;;81.765419;6.620694;81.75261447;6.646582155;25.66398524
Helawe.Ara;Sri Lanka;Indo-Malay;;81.776254;6.675416;81.74814713;6.700101341;63.29415029
Vett.Aru;Sri Lanka;Indo-Malay;;81.68269149;7.679861;81.64561368;7.680724948;39.62590522
Pathanthe.Aru;Sri Lanka;Indo-Malay;;81.697084;7.654583;81.62641966;7.606848704;101.2471599
Thumpankeni.Tank;Sri Lanka;Indo-Malay;;81.76014;7.503194;81.73998788;7.524521727;11.82259889
Namakada.Aru;Sri Lanka;Indo-Malay;;81.753472;7.563751;81.72675383;7.558634546;22.95091405
Chava.Aru;Sri Lanka;Indo-Malay;;80.882081;9.034028;80.84909573;9.033080262;28.19016927
Rio.Mirupururu;Equatorial Guinea;Afrotropic;;8.732917;3.759028;8.735344774;3.757508971;11.44440815
Arroyo.de.San.Nicolas;Equatorial Guinea;Afrotropic;;8.775696;3.756249;8.771697674;3.682062395;91.1451529
Rio.Timbabe;Equatorial Guinea;Afrotropic;;8.762934731;3.754861;8.746546614;3.742156481;5.463046503
Rio.Ruma;Equatorial Guinea;Afrotropic;;8.771527;3.373195;8.722244541;3.38417371;107.1039815
Rio.Lopese;Equatorial Guinea;Afrotropic;;8.674584;3.742082;8.710011094;3.67906366;127.0267243
Rio.Consul;Equatorial Guinea;Afrotropic;;8.80875;3.754861;8.82331044;3.721952372;107.0764255
Rio.Tiburones;Equatorial Guinea;Afrotropic;;8.585418;3.499856312;8.558382016;3.507838431;128.1927704
Rio.Iladyi;Equatorial Guinea;Afrotropic;;8.711251;3.256806;8.78697551;3.279549204;477.7573474
Escuro;Brazil;Neotropic;;-45.12277602;-23.50179716;-45.14972969;-23.49165605;133.0378884
Rio.dos.Correias;Brazil;Neotropic;;-48.50363339;-25.52419897;-48.54092215;-25.55512014;111.6706535
Arroio.Diluvio;Brazil;Neotropic;;-51.24518198;-30.04213191;-51.16722661;-30.06754843;93.73432669
Arroio.Barcelo;Brazil;Neotropic;;-51.05606376;-30.24913842;-51.03503792;-30.223978;69.79517442
Capot;Martinique;Neotropic;;-61.077916;14.848194;-61.1125;14.79459459;61.21131411
Riviere.du.Carbet;Martinique;Neotropic;;-61.180696;14.724861;-61.13907658;14.72353604;30.61541027
Blanche;Martinique;Neotropic;;-61.017361;14.5964625;-61.01218944;14.66477743;133.2533075
Riviere.des.Coulisses;Martinique;Neotropic;;-61.024308;14.588751;-60.94671986;14.54822695;77.84030189
Pilote;Martinique;Neotropic;;-60.912362;14.469028;-60.89652778;14.50729167;39.75541537
Vasiku;Estonia;Palearctic;;21.956943;58.322987;22.05481556;58.32163299;37.96998584
Risti;Estonia;Palearctic;;22.70584257;59.00862006;22.66779989;59.0000206;10.79999642
Leisi;Estonia;Palearctic;;22.669166;58.579862;22.65317055;58.52019086;46.93002228
Karja;Estonia;Palearctic;;22.75361;58.575417;22.8190531;58.51771961;132.0800313
Ogandi;Estonia;Palearctic;;22.53240914;59.01831975;22.59481729;58.99193495;41.86998521
Vanajogi;Estonia;Palearctic;;22.443057;58.84903;22.44878102;58.86795257;11.93999744
Pulsa;Estonia;Palearctic;;22.029166;58.227086;22.08619476;58.23797971;12.91022075
Allika;Estonia;Palearctic;;23.075832;58.42514;23.03787797;58.46946796;99.59996882
Orinomme;Estonia;Palearctic;;23.035279;58.576527;23.01961526;58.55150135;15.67000316
Sarapiku;Estonia;Palearctic;;22.050278;58.455697;21.98568597;58.45308893;23.53564169
Tonija;Estonia;Palearctic;;22.946944;58.369026;22.89215692;58.41691262;42.980008
Pahna;Estonia;Palearctic;;22.86361;58.300415;22.70880776;58.39108872;276.5799442
Jamaja;Estonia;Palearctic;;22.019721;57.988193;22.10523878;57.99115459;20.58289501
Pidula;Estonia;Palearctic;;22.094723;58.415974;22.10054961;58.39830298;7.829999172
Podragu;Estonia;Palearctic;;21.918612;58.49653;21.97850416;58.4819981;15.45000285
Lomala;Estonia;Palearctic;;22.136388;58.165973;22.15607447;58.19536536;13.81999538
Lopemeri;Estonia;Palearctic;;23.145833;58.627639;23.18498872;58.62438467;8.620001153
Paope;Estonia;Palearctic;;22.470833;58.964584;22.51593292;58.92912015;30.88999908
Jarise;Estonia;Palearctic;;22.314167;58.518195;22.33720147;58.50912082;12.95000455
Nenu;Estonia;Palearctic;;23.130278;58.543195;23.11672043;58.52646367;13.9400005
Koltsi;Estonia;Palearctic;;22.191944;58.019028;22.15062073;58.02076817;7.310018877
Puski;Estonia;Palearctic;;22.440277;58.957084;22.44134813;58.92732842;13.90000185
Norga.Nina;Estonia;Palearctic;;22.475277;58.745694;22.51605165;58.75042507;7.619997368
Himmiste;Estonia;Palearctic;;21.97861;58.237362;21.96975857;58.26704213;11.81000162
Pihla;Estonia;Palearctic;;22.4825;58.982362;22.54730889;58.95804314;24.53000165
Soonda.Oja;Estonia;Palearctic;;23.325276;58.54798546;23.31201125;58.56855964;7.900001198
Suurissoo;Estonia;Palearctic;;22.000278;58.249027;22.05944096;58.27818972;46.28999064
Punapea;Estonia;Palearctic;;22.486944;58.585416;22.5120096;58.5298719;103.7699764
Jausa;Estonia;Palearctic;;22.72139;58.794862;22.56940262;58.84173304;107.3000109
Triigi.Sadam;Estonia;Palearctic;;22.720834;58.58125;22.67899876;58.49609842;67.84999342
Kaunispe;Estonia;Palearctic;;22.066389;58.055417;22.08525733;58.03290368;35.14002136
Poduste.Jogi;Estonia;Palearctic;;22.46153728;58.24305673;22.50490431;58.35486991;222.2299911
Raugi.s;Estonia;Palearctic;;23.344722;58.617916;23.27442164;58.62148074;46.11000944
Marjasoo;Estonia;Palearctic;;23.098612;58.556252;22.95022294;58.52765832;86.43003604
Abula;Estonia;Palearctic;;22.116945;58.426528;22.16684369;58.42591262;17.51000425
Suuremoisa;Estonia;Palearctic;;23.214722;58.543473;23.22678042;58.57282396;12.3800013
Prassi;Estonia;Palearctic;;22.663055;58.697919;22.62802984;58.74304112;27.98001066
Luguse;Estonia;Palearctic;;22.73361;58.805694;22.72412136;58.81507083;2.82999861
Nasva;Estonia;Palearctic;;22.39060338;58.218471;22.29516904;58.30112478;268.0999873
Riksu.Oja;Estonia;Palearctic;;22.079722;58.185138;22.15211173;58.23327803;45.74999492
Kitsa;Estonia;Palearctic;;22.473611;58.777916;22.53280783;58.77765064;22.22999853
Jaagarahu.Sadam;Estonia;Palearctic;;21.985277;58.389305;22.08187652;58.38384391;38.15001548
Karjaste;Estonia;Palearctic;;22.290278;58.487363;22.37059627;58.46154487;72.89174333
Tirtsi;Estonia;Palearctic;;22.259167;58.485138;22.28994686;58.43063181;39.17105405
Karujarv;Estonia;Palearctic;;22.245832;58.489307;22.21913717;58.4105952;44.17271188
Pogari;Estonia;Palearctic;;23.55832951;58.78486603;23.53846464;58.79672328;55.71743097
Shark;Trinidad and Tobago;Neotropic;;-61.129306;10.820973;-61.12284483;10.78577586;24.36259388
Grande.Trinidad;Trinidad and Tobago;Neotropic;;-61.09903;10.824029;-61.08496377;10.79438406;19.32151858
Curaguate.1;Trinidad and Tobago;Neotropic;;-61.29514;10.797361;-61.29736842;10.75548246;31.92652566
Matelot;Trinidad and Tobago;Neotropic;;-61.188472;10.799861;-61.17519841;10.77718254;17.64236978
Curaguate.2;Trinidad and Tobago;Neotropic;;-61.394027;10.786528;-61.39057018;10.75548246;15.96326344
Tompire;Trinidad and Tobago;Neotropic;;-60.945694;10.784028;-60.98968254;10.78888889;35.28340124
Cuesa;Trinidad and Tobago;Neotropic;;-61.604863;10.689583;-61.60285088;10.71030702;15.96558776
Diego.martin;Trinidad and Tobago;Neotropic;;-61.557918;10.67375;-61.555;10.71166667;25.20871223
Maraval;Trinidad and Tobago;Neotropic;;-61.539028;10.665971;-61.5141129;10.70551075;26.04951758
Pero.Seco;Trinidad and Tobago;Neotropic;;-61.037361;10.669027;-61.08892544;10.70866228;63.86268201
Oropouche.north;Trinidad and Tobago;Neotropic;;-61.028753;10.62044295;-61.13889216;10.61328431;357.2355787
Caroni;Trinidad and Tobago;Neotropic;;-61.487914;10.613473;-61.31336965;10.61442087;732.9607472
Bejucal;Trinidad and Tobago;Neotropic;;-61.465973;10.55131369;-61.35658482;10.50840774;188.3468849
Ebranche;Trinidad and Tobago;Neotropic;;-61.02993627;10.515138;-61.08090278;10.515625;40.35913886
Caparo;Trinidad and Tobago;Neotropic;;-61.470973;10.495416;-61.39954955;10.47759009;62.22779208
La.cuesa;Trinidad and Tobago;Neotropic;;-61.47403;10.480415;-61.43626543;10.46311728;22.70576878
Nariva;Trinidad and Tobago;Neotropic;;-61.039585;10.463194;-61.16943049;10.39656616;334.7694767
Couva;Trinidad and Tobago;Neotropic;;-61.487084;10.438472;-61.40323209;10.41654984;89.99524549
Ortoire;Trinidad and Tobago;Neotropic;;-60.992364;10.313471;-61.16978186;10.27292059;446.8109068
Guaracara;Trinidad and Tobago;Neotropic;;-61.467639;10.310139;-61.37738821;10.32235772;137.9770491
Cipero;Trinidad and Tobago;Neotropic;;-61.490417;10.253473;-61.42821429;10.26630952;29.45142148
Oropouche.south;Trinidad and Tobago;Neotropic;;-61.504577;10.245484;-61.41238345;10.18113345;481.4459462
Guayaguayare;Trinidad and Tobago;Neotropic;;-61.003192;10.2040055;-61.03259804;10.21004902;14.30744749
Guapo.Trinidad;Trinidad and Tobago;Neotropic;;-61.678748;10.188472;-61.63782895;10.15131579;63.97417485
Los.Blanquizales;Trinidad and Tobago;Neotropic;;-61.793193;10.085972;-61.7922619;10.10178571;5.893244401
Moruga;Trinidad and Tobago;Neotropic;;-61.244582;10.08014;-61.21421053;10.14912281;159.9364939
Erin;Trinidad and Tobago;Neotropic;;-61.604305;10.067083;-61.57984694;10.10620748;41.25215854
Madong;Trinidad and Tobago;Neotropic;;-61.88625;10.089584;-61.88333333;10.0875;5.051570798
Punta.Del.Arenal;Trinidad and Tobago;Neotropic;;-61.912362;10.075139;-61.92916667;10.05;4.2182642
Bloody.Bay;Trinidad and Tobago;Neotropic;;-60.630139;11.302638;-60.62430556;11.28819444;10.06428995
Delaford.Bay;Trinidad and Tobago;Neotropic;;-60.554585;11.26088679;-60.56712963;11.28009259;15.09684973
Courland;Trinidad and Tobago;Neotropic;;-60.766529;11.230139;-60.72820513;11.22307692;21.81076706
Hillsborough.Tobago;Trinidad and Tobago;Neotropic;;-60.692359;11.192362;-60.6921875;11.21770833;13.42225332
Lambeau;Trinidad and Tobago;Neotropic;;-60.742917;11.179583;-60.75138889;11.19027778;5.033810115
Doctors;Trinidad and Tobago;Neotropic;;-60.527085;11.312361;-60.5344697;11.31325758;9.22481358
Alaska.un.2;United States;Nearctic;;-157.4339513;56.77429841;-157.4493221;56.80175437;10.39097561
Alaska.un.1;United States;Nearctic;;-157.4909371;56.76096005;-157.5199218;56.76912542;9.797696323
Maemoisa;Estonia;Palearctic;;23.52613366;58.8197696;23.60736928;58.83118064;29.16471782
Vonnu;Estonia;Palearctic;;23.62488854;58.97260163;23.63676436;58.93639827;57.01564355
Tiskre;Estonia;Palearctic;;24.54822839;59.46295808;24.58071253;59.41982462;76.86016848
Nuku.Hiva2;French Polynesia;Oceania;;-140.0472721;-8.828656391;-140.0430556;-8.836944444;12.67375135
Nuku.Hiva1;French Polynesia;Oceania;;-140.168336;-8.943054;-140.15875;-8.899027778;50.68665637
Ua.Huka1;French Polynesia;Oceania;;-139.550827;-8.939999;-139.5639881;-8.916964286;23.65264452
Ua.Huka2;French Polynesia;Oceania;;-139.5351296;-8.929044534;-139.5269444;-8.918055556;12.67102267
Ua.Pou1;French Polynesia;Oceania;;-140.036941;-9.382501;-140.0475;-9.386944444;12.65476245
Ua.Pou2;French Polynesia;Oceania;;-140.036668;-9.38431;-140.04375;-9.407291667;6.748820548
Hiva.Oa1;French Polynesia;Oceania;;-139.0089765;-9.70258295;-139.0038462;-9.733653846;21.91315858
Hiva.Oa2;French Polynesia;Oceania;;-139.030274;-9.811112;-139.0440152;-9.782348485;46.34815973
Hiva.Oa3;French Polynesia;Oceania;;-138.9777274;-9.812732806;-138.9822917;-9.791145833;13.48275339
Te.Awainanga;New Zealand;Australasia;;-176.441085;-43.959687;-176.4776383;-43.9911754;141.7445383
Tahaa;French Polynesia;Oceania;;-151.496674;-16.655001;-151.48125;-16.63229167;6.559458141
Raiatea;French Polynesia;Oceania;;-151.489441;-16.780276;-151.4744792;-16.78229167;13.10886513
Tahiti.un.2;French Polynesia;Oceania;;-149.4119396;-17.5153708;-149.4361407;-17.60056147;115.0249504
Tahiti.un.1;French Polynesia;Oceania;;-149.554686;-17.52402384;-149.5235294;-17.56776961;55.48285489
Moorea;French Polynesia;Oceania;;-149.789445;-17.551112;-149.800463;-17.55277778;14.68782571
Tahiti.un.3;French Polynesia;Oceania;;-149.2862279;-17.82711215;-149.2547222;-17.81361111;12.22253437
Rurutu;French Polynesia;Oceania;;-151.3419938;-22.45017127;-151.3465278;-22.45138889;9.498615825
Tubuai;French Polynesia;Oceania;;-149.481308;-23.39620576;-149.4908333;-23.38805556;11.79333286
House.creek;Falkland Islands;Neotropic;;-59.496398;-51.624024;-59.51846747;-51.59443666;38.75397343
Candapui;Brazil;Neotropic;;-47.80152483;-24.87674925;-47.80142819;-24.87780816;87.33861589
Pouso;Brazil;Neotropic;;-44.67126717;-23.33813771;-44.59896068;-23.30201396;135.9738699
Thames.USA;United States;Nearctic;;-72.10723189;41.31521981;-72.12370585;41.3408306;46.0814699
Vaiste.Laht;Estonia;Palearctic;;23.8286606;58.35427673;23.79340926;58.41534092;77.31040546
Manniku;Estonia;Palearctic;;24.05323327;58.27826569;24.08558036;58.32059242;80.71285204
Kaberla;Estonia;Palearctic;;25.2960953;59.50755551;25.24152049;59.46998523;37.36668646
Valkla;Estonia;Palearctic;;25.34088778;59.50092622;25.38825922;59.44565796;138.4745783
Kurdlu;Estonia;Palearctic;;25.40235436;59.51428864;25.46178605;59.48184924;10.61828518
Loo;Estonia;Palearctic;;25.47349953;59.532089;25.5164941;59.48346642;50.72598674
Rooi;Netherlands Antilles;Neotropic;;-69.129302;12.278473;-69.11317199;12.28044606;19.90342392
Shottegat;Netherlands Antilles;Neotropic;;-68.93264;12.111251;-68.92278548;12.13306594;52.86142459
Riviere.du.Mat;Reunion;Afrotropic;;55.646251;-20.914029;55.63717949;-20.94070513;20.79233221
Riviere.des.Pluies;Reunion;Afrotropic;;55.513473;-20.884583;55.50271739;-20.95018116;55.176231
Riviere.des.Galets;Reunion;Afrotropic;;55.278751;-20.963751;55.37575898;-21.02532528;215.0016609
Saint.Etienne;Reunion;Afrotropic;;55.404861;-21.304582;55.47319614;-21.19286077;261.8692443
Riviere.des.Remparts;Reunion;Afrotropic;;55.627917;-21.382918;55.61940883;-21.28158832;93.3557809
Cai.Lap;Vietnam;Indo-Malay;;103.967475;10.178498;103.9902144;10.16897516;22.29781059
Dam;Vietnam;Indo-Malay;;104.019446;10.078888;104.0250312;10.06387088;15.75745762
Ellen.Brook;Australia;Australasia;;114.985344;-33.910522;115.0223014;-33.89042036;71.41023892
Gunyulgup.Brook;Australia;Australasia;;114.99405;-33.780019;115.0532887;-33.81321863;110.532499
Lake.Davies;Australia;Australasia;;115.053132;-34.277135;115.0659869;-34.22783588;88.46048822
Doggerup;Australia;Australasia;;115.979721;-34.778333;116.0354376;-34.74411441;105.0219273
Torbay;Australia;Australasia;;117.8550604;-35.05596658;117.8289833;-35.02545176;37.4876748
Bungala;Australia;Australasia;;138.308076;-35.445;138.3524814;-35.46773988;68.65546133
Dry.creek;Australia;Australasia;;138.487228;-34.794724;138.6776519;-34.81995315;65.84717458
Riddoch.Bay;Australia;Australasia;;140.797382;-38.04691397;140.7844779;-38.00210539;75.08007296
Brakepole.Marsh;Australia;Australasia;Endorheic;;;140.8860608;-37.67473952;118.9267393
Manuka.creek;Australia;Australasia;;145.3329575;-42.15538227;145.3712329;-42.15559733;35.23542747
Penguin.creek;Australia;Australasia;;146.070557;-41.106109;146.0419231;-41.14291828;28.72519815
Hogans.Lagoon;Australia;Australasia;;148.079437;-39.851112;148.0193999;-39.88996135;126.9655623
Darby;Australia;Australasia;;146.266923;-38.976448;146.3139733;-38.97431288;92.1335355
Lake.Omeo;Australia;Australasia;Endorheic;;;147.6915095;-36.97943642;70.20063703
Narrabeen.lakes;Australia;Australasia;;151.313294;-33.736649;151.2652851;-33.7143494;66.46004919
Cudgen.creek;Australia;Australasia;;153.579162;-28.256112;153.5295984;-28.31877798;72.22427269
Plumtree.creek;Australia;Australasia;;149.3368506;-21.47508904;149.2295891;-21.53218563;49.46123965
Rollingstone.creek;Australia;Australasia;;146.405838;-19.009166;146.3727793;-19.06822006;124.614301
Sleeper.Log.creek;Australia;Australasia;;146.5433938;-19.11950553;146.5080861;-19.16167126;71.89653086
Chasan.chon;South Korea;Palearctic;;128.4644326;38.44689672;128.3981766;38.43709346;59.96121488
Nam.chon;South Korea;Palearctic;;128.4981292;38.38975051;128.4578927;38.3349909;64.3748973
Towon.Josuji;South Korea;Palearctic;;128.5533668;38.30391453;128.4850744;38.28509763;87.30188539
Yongp.o;South Korea;Palearctic;;128.5850457;38.24284016;128.5208738;38.22170271;100.1466822
Kwangjong.chon;South Korea;Palearctic;;128.717391;38.03713148;128.6833815;38.01703733;61.44211426
Sinri.Sen;South Korea;Palearctic;;128.8423424;37.89602337;128.7678871;37.88316749;55.32153109
Somsok.chon;South Korea;Palearctic;;128.9608866;37.77005958;128.9106017;37.71234906;66.69413324
Kumgok.chi;South Korea;Palearctic;;129.4298946;36.63244419;129.3896678;36.64307143;24.74378416
Changsa.ri;South Korea;Palearctic;;129.3854615;36.28338476;129.3405602;36.32926163;62.13520681
Chamyong.pokpo;South Korea;Palearctic;;129.3834045;36.22520038;129.3322499;36.25578009;78.57320246
